IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,14.4,,,7.3,,21.2,14.4 [7.3 – 21.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,BWA,Botswana,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,14.4,,,8.9,,20.2,14.4 [8.9 – 20.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,14.5,,,9.4,,19.8,14.5 [9.4 – 19.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,14.7,,,10.5,,18.5,14.7 [10.5 – 18.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2016,false,Sex,Male,MLE,,,,,,,,,,14.9,,,10.5,,19.5,14.9 [10.5 – 19.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,BDI,Burundi,Year,2016,false,Sex,Male,MLE,,,,,,,,,,14.9,,,9.9,,20.7,14.9 [9.9 – 20.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016,false,Sex,Male,MLE,,,,,,,,,,15,,,9.1,,21.3,15 [9.1 – 21.3],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,15,,,9.2,,21.5,15 [9.2 – 21.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,false,Sex,Male,MLE,,,,,,,,,,15.1,,,10.2,,20,15.1 [10.2 – 20],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ISR,Israel,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,15.1,,,10.5,,19.6,15.1 [10.5 – 19.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,15.1,,,11,,19.6,15.1 [11 – 19.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,15.1,,,11.5,,19.1,15.1 [11.5 – 19.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,15.1,,,12.2,,18.1,15.1 [12.2 – 18.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,15.2,,,12.3,,17.8,15.2 [12.3 – 17.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,15.4,,,11.1,,19,15.4 [11.1 – 19],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,15.4,,,9,,22.2,15.4 [9 – 22.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,15.5,,,11.2,,19.9,15.5 [11.2 – 19.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ROU,Romania,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,15.5,,,11.8,,19.4,15.5 [11.8 – 19.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,USA,United States of America,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,15.7,,,13.1,,18.6,15.7 [13.1 – 18.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,15.7,,,9.5,,21.6,15.7 [9.5 – 21.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,NOR,Norway,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,15.9,,,10.6,,21,15.9 [10.6 – 21],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,15.9,,,12.8,,19.1,15.9 [12.8 – 19.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,CAN,Canada,Year,2016,false,Sex,Male,MLE,,,,,,,,,,15.9,,,13.3,,18.6,15.9 [13.3 – 18.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,false,Sex,Male,MLE,,,,,,,,,,15.9,,,9.8,,23.6,15.9 [9.8 – 23.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,NOR,Norway,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,16.1,,,10.8,,21.6,16.1 [10.8 – 21.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,false,Sex,Male,MLE,,,,,,,,,,16.2,,,12.1,,20.9,16.2 [12.1 – 20.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,16.2,,,13.5,,19,16.2 [13.5 – 19],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,16.3,,,10.9,,22.2,16.3 [10.9 – 22.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,NOR,Norway,Year,2016,false,Sex,Male,MLE,,,,,,,,,,16.3,,,11.1,,22.1,16.3 [11.1 – 22.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,FIN,Finland,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,16.3,,,12.2,,20.6,16.3 [12.2 – 20.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,PER,Peru,Year,2016,false,Sex,Male,MLE,,,,,,,,,,16.4,,,12.6,,20.2,16.4 [12.6 – 20.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,false,Sex,Male,MLE,,,,,,,,,,16.4,,,13.4,,19.2,16.4 [13.4 – 19.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,16.6,,,12.4,,21.4,16.6 [12.4 – 21.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,16.9,,,8,,24.9,16.9 [8 – 24.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,17,,,12.5,,23,17 [12.5 – 23],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,17.1,,,13.7,,20.8,17.1 [13.7 – 20.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,17.2,,,12.7,,22.4,17.2 [12.7 – 22.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,17.2,,,12.8,,21.9,17.2 [12.8 – 21.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,KEN,Kenya,Year,2016,false,Sex,Male,MLE,,,,,,,,,,17.2,,,13.1,,21.1,17.2 [13.1 – 21.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,MWI,Malawi,Year,2016,false,Sex,Male,MLE,,,,,,,,,,17.2,,,13.5,,20.9,17.2 [13.5 – 20.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,17.3,,,13.1,,21.4,17.3 [13.1 – 21.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,17.3,,,13.6,,21.8,17.3 [13.6 – 21.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,false,Sex,Male,MLE,,,,,,,,,,17.5,,,12.9,,21.7,17.5 [12.9 – 21.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,DNK,Denmark,Year,2016,false,Sex,Male,MLE,,,,,,,,,,17.7,,,13.9,,21.2,17.7 [13.9 – 21.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,17.8,,,13.4,,22.2,17.8 [13.4 – 22.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,17.8,,,14,,21.5,17.8 [14 – 21.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,false,Sex,Male,MLE,,,,,,,,,,17.9,,,12.6,,23.3,17.9 [12.6 – 23.3],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,USA,United States of America,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,17.9,,,14.9,,21.1,17.9 [14.9 – 21.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,18,,,11,,26,18 [11 – 26],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,18,,,13.3,,23.5,18 [13.3 – 23.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,MLI,Mali,Year,2016,false,Sex,Male,MLE,,,,,,,,,,18,,,13.4,,22.8,18 [13.4 – 22.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,18,,,14.9,,21.1,18 [14.9 – 21.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,FIN,Finland,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,18.1,,,14.1,,22.7,18.1 [14.1 – 22.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,DNK,Denmark,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,18.2,,,14.6,,21.6,18.2 [14.6 – 21.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,18.3,,,13.5,,23.6,18.3 [13.5 – 23.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,false,Sex,Male,MLE,,,,,,,,,,18.4,,,11.2,,26.3,18.4 [11.2 – 26.3],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,18.5,,,14,,22.6,18.5 [14 – 22.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,18.6,,,11.5,,26,18.6 [11.5 – 26],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,DNK,Denmark,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,18.6,,,15.2,,21.9,18.6 [15.2 – 21.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,18.7,,,11.6,,26.5,18.7 [11.6 – 26.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,18.8,,,14.2,,22.9,18.8 [14.2 – 22.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2016,false,Sex,Male,MLE,,,,,,,,,,18.9,,,11.5,,26.8,18.9 [11.5 – 26.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,19.1,,,13.3,,25.2,19.1 [13.3 – 25.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,19.1,,,13.8,,26.3,19.1 [13.8 – 26.3],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,19.1,,,13.9,,23.7,19.1 [13.9 – 23.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,COM,Comoros,Year,2016,false,Sex,Male,MLE,,,,,,,,,,19.2,,,14.1,,25.4,19.2 [14.1 – 25.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ITA,Italy,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,19.3,,,16.2,,22.4,19.3 [16.2 – 22.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,19.5,,,15.1,,24.7,19.5 [15.1 – 24.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,19.5,,,15.4,,24.1,19.5 [15.4 – 24.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,19.6,,,16,,23.4,19.6 [16 – 23.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,MLT,Malta,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,19.7,,,13.9,,25.5,19.7 [13.9 – 25.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,FIN,Finland,Year,2016,false,Sex,Male,MLE,,,,,,,,,,19.8,,,15.9,,24.9,19.8 [15.9 – 24.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,false,Sex,Male,MLE,,,,,,,,,,19.8,,,16.4,,23.2,19.8 [16.4 – 23.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2016,false,Sex,Male,MLE,,,,,,,,,,19.9,,,12.9,,28.5,19.9 [12.9 – 28.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,false,Sex,Male,MLE,,,,,,,,,,19.9,,,13.2,,28.1,19.9 [13.2 – 28.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,false,Sex,Male,MLE,,,,,,,,,,19.9,,,13.9,,26.3,19.9 [13.9 – 26.3],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,19.9,,,14.9,,25.6,19.9 [14.9 – 25.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,PAN,Panama,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2,,,1.3,,2.7,2 [1.3 – 2.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.1,,,1.3,,3.1,2.1 [1.3 – 3.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.1,,,1.6,,2.8,2.1 [1.6 – 2.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.1,,,1.7,,2.6,2.1 [1.7 – 2.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.4,,,1.6,,3.2,2.4 [1.6 – 3.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,COM,Comoros,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.5,,,1.2,,4,2.5 [1.2 – 4],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.5,,,1.3,,3.9,2.5 [1.3 – 3.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.5,,,1.6,,3.5,2.5 [1.6 – 3.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.6,,,1.1,,4.4,2.6 [1.1 – 4.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,HTI,Haiti,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.6,,,1.7,,3.5,2.6 [1.7 – 3.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,2.7,,,1.4,,4.1,2.7 [1.4 – 4.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,GHA,Ghana,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,2.8,,,1.8,,3.9,2.8 [1.8 – 3.9],,,EN,2020-06-11T04:00:00.000Z
